country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Romania,Bistrita-Nasaud,RO112,2021-10,174.9151518,277,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-11,243.6575262,400,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-12,283.9671908,389,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-13,300.1630382,445,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-14,308.4409157,412,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-15,248.3363266,278,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-16,176.3547826,212,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-17,123.8082556,132,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-18,86.017945,107,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-19,66.58292814,78,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-20,39.94975688,33,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-21,16.91566282,14,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-22,8.637785272,10,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-23,5.398615795,5,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-24,3.239169477,4,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-25,3.239169477,5,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-26,2.159446318,1,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-27,2.159446318,5,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-28,5.398615795,10,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-29,6.838246674,9,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-30,8.637785272,15,277849,Epidemic intelligence subnational data
Romania,Bistrita-Nasaud,RO112,2021-31,17.99538598,35,277849,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-15,NA,74,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-16,18.60242254,58,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-17,17.19314811,64,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-18,26.21250449,122,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-19,26.63528682,67,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-20,11.27419548,13,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-21,3.382258644,11,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-22,4.650605636,22,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-23,6.905444732,27,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-24,7.187299619,24,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-25,9.583066158,44,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-26,10.00584849,27,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-27,8.03286428,30,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-28,15.2201639,78,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-29,26.77621427,112,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-30,48.33811312,231,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-31,55.24355785,161,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-32,48.76089545,185,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-33,57.92117928,226,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-34,61.58529281,211,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-35,50.59295222,148,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-36,57.21654206,258,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-37,77.65102137,293,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-38,81.59698979,286,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-39,110.0643334,495,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-40,133.7401439,454,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-41,179.1187807,817,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-42,347.3861482,1648,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-43,504.8021026,1934,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-44,546.234771,1942,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-45,692.2356025,2970,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-46,882.6285787,3293,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-47,889.6749509,3020,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-48,768.1954945,2431,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-49,678.1428581,2381,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-50,570.8970736,1670,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-51,508.4662162,1938,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-52,435.0430181,1149,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2020-53,381.0678072,1555,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-01,454.2091504,1668,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-02,437.4387846,1436,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-03,355.1371576,1084,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-04,289.464969,970,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-05,303.6986408,1185,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-06,311.1677953,1023,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-07,288.4784769,1024,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-08,365.0020787,1566,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-09,440.9619707,1563,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-10,465.7652008,1742,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-11,535.8061402,2060,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-12,629.6638176,2408,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-13,712.106372,2645,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-14,717.0388326,2443,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-15,551.4490864,1470,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-16,334.7026783,905,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-17,200.3988247,517,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-18,146.8463961,525,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-19,122.6068758,345,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-20,73.8459804,179,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-21,35.37278832,72,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-22,19.02520487,63,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-23,13.66996202,34,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-24,8.737501497,28,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-25,7.328227062,24,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-26,8.314719167,35,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-27,7.891936836,21,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-28,7.610081949,33,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-29,9.160283828,32,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-30,15.07923646,75,709585,Epidemic intelligence subnational data
Romania,Cluj,RO113,2021-31,24.09859284,96,709585,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-15,NA,14,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-16,5.232908014,10,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-17,3.706643177,7,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-18,NA,NA,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-19,NA,4,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-20,3.706643177,13,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-21,5.450945848,12,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-22,3.488605343,4,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-23,2.834491841,9,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-24,4.796832346,13,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-25,8.721513357,27,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-26,16.57087538,49,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-27,14.60853487,18,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-28,8.939551191,23,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-29,14.82657271,45,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-30,32.05156159,102,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-31,47.5322478,116,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-32,57.12591249,146,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-33,81.98222556,230,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-34,88.30532274,175,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-35,67.59172852,135,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-36,73.69678787,203,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-37,98.55310093,249,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-38,90.48570108,166,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-39,94.19234426,266,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-40,100.2974036,194,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-41,122.101187,366,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-42,210.4065097,599,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-43,303.290627,792,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-44,354.7475558,835,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-45,430.624722,1140,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-46,462.4582458,981,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-47,392.9041767,821,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-48,363.9051448,848,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-49,289.1181678,478,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-50,186.8584237,379,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-51,202.9932234,552,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-52,203.6473369,382,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2020-53,202.3391099,546,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-01,278.6523518,732,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-02,307.6513837,679,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-03,290.4263948,653,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-04,323.1320699,829,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-05,352.1311018,786,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-06,349.0785721,815,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-07,363.9051448,854,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-08,354.529518,772,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-09,314.4105565,670,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-10,279.0884274,610,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-11,238.969466,486,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-12,186.2043102,368,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-13,148.0476892,311,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-14,119.7027708,238,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-15,81.98222556,138,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-16,56.03572332,119,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-17,46.87813429,96,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-18,39.02877227,83,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-19,32.26959942,65,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-20,23.7661239,44,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-21,13.95442137,20,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-22,7.19524852,13,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-23,7.413286353,21,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-24,6.977210686,11,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-25,4.796832346,11,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-26,3.488605343,5,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-27,2.180378339,5,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-28,4.360756678,15,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-29,5.887021516,12,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-30,5.668983682,14,458636,Epidemic intelligence subnational data
Romania,Maramures,RO114,2021-31,7.631324187,21,458636,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-15,NA,14,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-16,6.944088015,9,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-17,4.830669923,7,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-18,NA,NA,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-19,NA,1,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-20,1.509584351,4,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-21,2.113418091,3,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-22,0.905750611,0,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-23,0.30191687,1,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-24,1.509584351,4,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-25,4.226836183,10,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-26,3.321085572,1,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-27,1.509584351,4,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-28,1.509584351,1,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-29,1.207667481,3,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-30,4.226836183,11,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-31,8.151755496,16,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-32,11.47284107,22,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-33,27.47443519,69,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-34,39.24919313,61,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-35,32.00318824,45,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-36,37.73960878,80,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-37,47.70286549,78,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-38,48.30669923,82,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-39,71.85621511,156,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-40,75.17730068,93,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-41,73.66771633,151,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-42,140.0894278,313,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-43,186.8865427,306,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-44,210.1341417,390,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-45,381.6229239,874,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-46,625.5717551,1198,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-47,623.1564201,866,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-48,484.8784936,740,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-49,376.1884203,506,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-50,237.0047431,279,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-51,171.7906991,290,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-52,140.6932615,176,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2020-53,128.9185036,251,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-01,164.2427774,293,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-02,206.5111392,391,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-03,219.1916478,335,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-04,202.5862199,336,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-05,211.643726,365,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-06,207.114973,321,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-07,211.9456429,381,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-08,235.1932419,398,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-09,257.5350903,455,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-10,277.1596869,463,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-11,274.1405181,445,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-12,259.9504252,416,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-13,225.2299852,330,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-14,188.0942101,293,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-15,162.1293593,244,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-16,116.5399119,142,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-17,64.00637648,70,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-18,42.87219557,72,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-19,33.51277259,39,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-20,19.02076282,24,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-21,10.86900733,12,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-22,7.547921755,13,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-23,6.340254274,8,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-24,4.226836183,6,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-25,4.528753053,9,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-26,4.528753053,6,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-27,5.132586794,11,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-28,9.057506106,19,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-29,11.77475794,20,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-30,12.68050855,22,331217,Epidemic intelligence subnational data
Romania,Satu Mare,RO115,2021-31,11.1709242,15,331217,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-15,NA,7,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-16,7.621261414,9,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-17,6.192274899,4,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-18,8.573919091,14,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-19,9.526576768,6,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-20,15.24252283,26,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-21,16.1951805,8,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-22,7.621261414,8,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-23,7.144932576,7,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-24,6.668603737,7,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-25,6.192274899,6,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-26,5.239617222,5,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-27,3.810630707,3,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-28,2.381644192,2,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-29,5.239617222,9,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-30,20.95846889,35,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-31,30.00871682,28,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-32,31.91403217,39,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-33,42.86959545,51,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-34,49.06187035,52,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-35,46.20389732,45,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-36,54.30148757,69,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-37,70.02033924,78,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-38,70.97299692,71,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-39,95.26576768,129,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-40,120.0348673,123,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-41,210.5373466,319,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-42,390.1133186,500,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-43,534.4409567,622,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-44,671.6236621,788,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-45,829.7648365,954,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-46,778.7976507,681,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-47,556.3520832,487,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-48,397.73458,348,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-49,238.640748,153,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-50,153.377886,169,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-51,155.2832013,157,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-52,113.3662635,81,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2020-53,118.6058808,168,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-01,204.3450717,261,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-02,223.874554,209,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-03,224.3508829,262,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-04,226.2561982,213,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-05,190.5315354,187,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-06,177.6706567,186,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-07,181.0049586,194,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-08,233.8774596,297,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-09,314.3770333,363,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-10,378.6814265,432,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-11,392.9712917,393,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-12,352.0070116,346,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-13,307.2321008,299,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-14,283.4156588,296,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-15,244.3566941,217,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-16,182.9102739,167,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-17,135.7537189,118,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-18,110.5082905,114,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-19,78.11792949,50,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-20,34.29567636,22,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-21,18.10049586,16,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-22,13.81353631,13,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-23,10.00290561,8,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-24,4.763288384,2,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-25,1.905315354,2,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-26,2.381644192,3,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-27,1.905315354,1,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-28,0.952657677,1,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-29,2.381644192,4,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-30,3.810630707,4,209939,Epidemic intelligence subnational data
Romania,Salaj,RO116,2021-31,2.85797303,2,209939,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-15,NA,50,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-16,23.77431078,27,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-17,11.73277675,11,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-18,16.67289327,43,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-19,24.39182534,36,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-20,17.59916512,21,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-21,30.87572828,79,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-22,36.74211665,40,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-23,16.05537871,12,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-24,7.410174787,12,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-25,7.410174787,12,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-26,10.18899033,21,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-27,13.27656316,22,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-28,16.05537871,30,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-29,37.05087394,90,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-30,61.75145656,110,323879,Epidemic intelligence subnational data
