country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Slovakia,SK,2021-26,TESSy,229,75,32.8,TRUE,B.1.617.2,32,75,42.7
Slovakia,SK,2021-27,TESSy,234,112,47.9,TRUE,B.1.1.7,30,112,26.8
Slovakia,SK,2021-27,TESSy,234,112,47.9,TRUE,B.1.617.2,80,112,71.4
Slovakia,SK,2021-27,TESSy,234,112,47.9,TRUE,Other,2,112,1.8
Slovakia,SK,2021-28,TESSy,215,113,52.6,TRUE,B.1.1.7,15,113,13.3
Slovakia,SK,2021-28,TESSy,215,113,52.6,TRUE,B.1.617.2,97,113,85.8
Slovakia,SK,2021-28,TESSy,215,113,52.6,TRUE,B.1.621,1,113,0.9
Slovakia,SK,2021-29,TESSy,318,179,56.3,TRUE,B.1.1.7,5,179,2.8
Slovakia,SK,2021-29,TESSy,318,179,56.3,TRUE,B.1.617.2,174,179,97.2
Slovakia,SK,2021-30,TESSy,418,206,49.3,TRUE,B.1.1.7,3,206,1.5
Slovakia,SK,2021-30,TESSy,418,206,49.3,TRUE,B.1.617.1,1,206,0.5
Slovakia,SK,2021-30,TESSy,418,206,49.3,TRUE,B.1.617.2,202,206,98.1
Slovakia,SK,2021-31,TESSy,422,181,42.9,TRUE,B.1.617.2,181,181,100
Slovenia,SI,2020-01,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-01,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-01,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-01,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-01,GISAID,0,0,NA,TRUE,Other,0,0,NA
Slovenia,SI,2020-01,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-01,GISAID,0,0,NA,TRUE,XD,0,0,NA
Slovenia,SI,2020-02,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-02,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-02,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-02,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-02,GISAID,0,0,NA,TRUE,Other,0,0,NA
Slovenia,SI,2020-02,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-02,GISAID,0,0,NA,TRUE,XD,0,0,NA
Slovenia,SI,2020-03,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-03,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-03,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-03,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-03,GISAID,0,0,NA,TRUE,Other,0,0,NA
Slovenia,SI,2020-03,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-03,GISAID,0,0,NA,TRUE,XD,0,0,NA
Slovenia,SI,2020-04,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-04,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-04,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-04,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-04,GISAID,0,0,NA,TRUE,Other,0,0,NA
Slovenia,SI,2020-04,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-04,GISAID,0,0,NA,TRUE,XD,0,0,NA
Slovenia,SI,2020-05,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-05,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-05,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-05,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-05,GISAID,0,0,NA,TRUE,Other,0,0,NA
Slovenia,SI,2020-05,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-05,GISAID,0,0,NA,TRUE,XD,0,0,NA
Slovenia,SI,2020-06,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-06,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-06,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-06,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-06,GISAID,0,0,NA,TRUE,Other,0,0,NA
Slovenia,SI,2020-06,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-06,GISAID,0,0,NA,TRUE,XD,0,0,NA
Slovenia,SI,2020-07,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-07,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-07,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-07,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-07,GISAID,0,0,NA,TRUE,Other,0,0,NA
Slovenia,SI,2020-07,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-07,GISAID,0,0,NA,TRUE,XD,0,0,NA
Slovenia,SI,2020-08,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-08,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-08,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-08,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-08,GISAID,0,0,NA,TRUE,Other,0,0,NA
Slovenia,SI,2020-08,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-08,GISAID,0,0,NA,TRUE,XD,0,0,NA
Slovenia,SI,2020-09,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-09,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-09,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-09,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-09,GISAID,0,0,NA,TRUE,Other,0,0,NA
Slovenia,SI,2020-09,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-09,GISAID,0,0,NA,TRUE,XD,0,0,NA
Slovenia,SI,2020-10,GISAID,20,19,95,TRUE,B.1.1.529,0,19,0
Slovenia,SI,2020-10,GISAID,20,19,95,TRUE,B.1.617.2,0,19,0
Slovenia,SI,2020-10,GISAID,20,19,95,TRUE,BA.4,0,19,0
Slovenia,SI,2020-10,GISAID,20,19,95,TRUE,BA.5,0,19,0
Slovenia,SI,2020-10,GISAID,20,19,95,TRUE,Other,19,19,100
Slovenia,SI,2020-10,GISAID,20,19,95,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-10,GISAID,20,19,95,TRUE,XD,0,19,0
Slovenia,SI,2020-11,GISAID,230,122,53,TRUE,B.1.1.529,0,122,0
Slovenia,SI,2020-11,GISAID,230,122,53,TRUE,B.1.617.2,0,122,0
Slovenia,SI,2020-11,GISAID,230,122,53,TRUE,BA.4,0,122,0
Slovenia,SI,2020-11,GISAID,230,122,53,TRUE,BA.5,0,122,0
Slovenia,SI,2020-11,GISAID,230,122,53,TRUE,Other,122,122,100
Slovenia,SI,2020-11,GISAID,230,122,53,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-11,GISAID,230,122,53,TRUE,XD,0,122,0
Slovenia,SI,2020-12,GISAID,192,49,25.5,TRUE,B.1.1.529,0,49,0
Slovenia,SI,2020-12,GISAID,192,49,25.5,TRUE,B.1.617.2,0,49,0
Slovenia,SI,2020-12,GISAID,192,49,25.5,TRUE,BA.4,0,49,0
Slovenia,SI,2020-12,GISAID,192,49,25.5,TRUE,BA.5,0,49,0
Slovenia,SI,2020-12,GISAID,192,49,25.5,TRUE,Other,49,49,100
Slovenia,SI,2020-12,GISAID,192,49,25.5,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-12,GISAID,192,49,25.5,TRUE,XD,0,49,0
Slovenia,SI,2020-13,GISAID,315,88,27.9,TRUE,B.1.1.529,0,88,0
Slovenia,SI,2020-13,GISAID,315,88,27.9,TRUE,B.1.617.2,0,88,0
Slovenia,SI,2020-13,GISAID,315,88,27.9,TRUE,BA.4,0,88,0
Slovenia,SI,2020-13,GISAID,315,88,27.9,TRUE,BA.5,0,88,0
Slovenia,SI,2020-13,GISAID,315,88,27.9,TRUE,Other,88,88,100
Slovenia,SI,2020-13,GISAID,315,88,27.9,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-13,GISAID,315,88,27.9,TRUE,XD,0,88,0
Slovenia,SI,2020-14,GISAID,264,52,19.7,TRUE,B.1.1.529,0,52,0
Slovenia,SI,2020-14,GISAID,264,52,19.7,TRUE,B.1.617.2,0,52,0
Slovenia,SI,2020-14,GISAID,264,52,19.7,TRUE,BA.4,0,52,0
Slovenia,SI,2020-14,GISAID,264,52,19.7,TRUE,BA.5,0,52,0
Slovenia,SI,2020-14,GISAID,264,52,19.7,TRUE,Other,52,52,100
Slovenia,SI,2020-14,GISAID,264,52,19.7,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-14,GISAID,264,52,19.7,TRUE,XD,0,52,0
Slovenia,SI,2020-15,GISAID,192,35,18.2,TRUE,B.1.1.529,0,35,0
Slovenia,SI,2020-15,GISAID,192,35,18.2,TRUE,B.1.617.2,0,35,0
Slovenia,SI,2020-15,GISAID,192,35,18.2,TRUE,BA.4,0,35,0
Slovenia,SI,2020-15,GISAID,192,35,18.2,TRUE,BA.5,0,35,0
Slovenia,SI,2020-15,GISAID,192,35,18.2,TRUE,Other,35,35,100
Slovenia,SI,2020-15,GISAID,192,35,18.2,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-15,GISAID,192,35,18.2,TRUE,XD,0,35,0
Slovenia,SI,2020-16,GISAID,123,13,10.6,TRUE,B.1.1.529,0,13,0
Slovenia,SI,2020-16,GISAID,123,13,10.6,TRUE,B.1.617.2,0,13,0
Slovenia,SI,2020-16,GISAID,123,13,10.6,TRUE,BA.4,0,13,0
Slovenia,SI,2020-16,GISAID,123,13,10.6,TRUE,BA.5,0,13,0
Slovenia,SI,2020-16,GISAID,123,13,10.6,TRUE,Other,13,13,100
Slovenia,SI,2020-16,GISAID,123,13,10.6,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-16,GISAID,123,13,10.6,TRUE,XD,0,13,0
Slovenia,SI,2020-17,GISAID,67,13,19.4,TRUE,B.1.1.529,0,13,0
Slovenia,SI,2020-17,GISAID,67,13,19.4,TRUE,B.1.617.2,0,13,0
Slovenia,SI,2020-17,GISAID,67,13,19.4,TRUE,BA.4,0,13,0
Slovenia,SI,2020-17,GISAID,67,13,19.4,TRUE,BA.5,0,13,0
Slovenia,SI,2020-17,GISAID,67,13,19.4,TRUE,Other,13,13,100
Slovenia,SI,2020-17,GISAID,67,13,19.4,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-17,GISAID,67,13,19.4,TRUE,XD,0,13,0
Slovenia,SI,2020-18,GISAID,36,2,5.6,TRUE,B.1.1.529,0,2,0
Slovenia,SI,2020-18,GISAID,36,2,5.6,TRUE,B.1.617.2,0,2,0
Slovenia,SI,2020-18,GISAID,36,2,5.6,TRUE,BA.4,0,2,0
Slovenia,SI,2020-18,GISAID,36,2,5.6,TRUE,BA.5,0,2,0
Slovenia,SI,2020-18,GISAID,36,2,5.6,TRUE,Other,2,2,100
Slovenia,SI,2020-18,GISAID,36,2,5.6,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-18,GISAID,36,2,5.6,TRUE,XD,0,2,0
Slovenia,SI,2020-19,GISAID,21,2,9.5,TRUE,B.1.1.529,0,2,0
Slovenia,SI,2020-19,GISAID,21,2,9.5,TRUE,B.1.617.2,0,2,0
Slovenia,SI,2020-19,GISAID,21,2,9.5,TRUE,BA.4,0,2,0
Slovenia,SI,2020-19,GISAID,21,2,9.5,TRUE,BA.5,0,2,0
Slovenia,SI,2020-19,GISAID,21,2,9.5,TRUE,Other,2,2,100
Slovenia,SI,2020-19,GISAID,21,2,9.5,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-19,GISAID,21,2,9.5,TRUE,XD,0,2,0
Slovenia,SI,2020-20,GISAID,6,0,0,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-20,GISAID,6,0,0,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-20,GISAID,6,0,0,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-20,GISAID,6,0,0,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-20,GISAID,6,0,0,TRUE,Other,0,0,NA
Slovenia,SI,2020-20,GISAID,6,0,0,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-20,GISAID,6,0,0,TRUE,XD,0,0,NA
Slovenia,SI,2020-21,GISAID,3,0,0,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-21,GISAID,3,0,0,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-21,GISAID,3,0,0,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-21,GISAID,3,0,0,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-21,GISAID,3,0,0,TRUE,Other,0,0,NA
Slovenia,SI,2020-21,GISAID,3,0,0,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-21,GISAID,3,0,0,TRUE,XD,0,0,NA
Slovenia,SI,2020-22,GISAID,4,0,0,TRUE,B.1.1.529,0,0,NA
Slovenia,SI,2020-22,GISAID,4,0,0,TRUE,B.1.617.2,0,0,NA
Slovenia,SI,2020-22,GISAID,4,0,0,TRUE,BA.4,0,0,NA
Slovenia,SI,2020-22,GISAID,4,0,0,TRUE,BA.5,0,0,NA
Slovenia,SI,2020-22,GISAID,4,0,0,TRUE,Other,0,0,NA
Slovenia,SI,2020-22,GISAID,4,0,0,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-22,GISAID,4,0,0,TRUE,XD,0,0,NA
Slovenia,SI,2020-23,GISAID,12,4,33.3,TRUE,B.1.1.529,0,4,0
Slovenia,SI,2020-23,GISAID,12,4,33.3,TRUE,B.1.617.2,0,4,0
Slovenia,SI,2020-23,GISAID,12,4,33.3,TRUE,BA.4,0,4,0
Slovenia,SI,2020-23,GISAID,12,4,33.3,TRUE,BA.5,0,4,0
Slovenia,SI,2020-23,GISAID,12,4,33.3,TRUE,Other,4,4,100
Slovenia,SI,2020-23,GISAID,12,4,33.3,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-23,GISAID,12,4,33.3,TRUE,XD,0,4,0
Slovenia,SI,2020-24,GISAID,11,3,27.3,TRUE,B.1.1.529,0,3,0
Slovenia,SI,2020-24,GISAID,11,3,27.3,TRUE,B.1.617.2,0,3,0
Slovenia,SI,2020-24,GISAID,11,3,27.3,TRUE,BA.4,0,3,0
Slovenia,SI,2020-24,GISAID,11,3,27.3,TRUE,BA.5,0,3,0
Slovenia,SI,2020-24,GISAID,11,3,27.3,TRUE,Other,3,3,100
Slovenia,SI,2020-24,GISAID,11,3,27.3,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-24,GISAID,11,3,27.3,TRUE,XD,0,3,0
Slovenia,SI,2020-25,GISAID,25,8,32,TRUE,B.1.1.529,0,8,0
Slovenia,SI,2020-25,GISAID,25,8,32,TRUE,B.1.617.2,0,8,0
Slovenia,SI,2020-25,GISAID,25,8,32,TRUE,BA.4,0,8,0
Slovenia,SI,2020-25,GISAID,25,8,32,TRUE,BA.5,0,8,0
Slovenia,SI,2020-25,GISAID,25,8,32,TRUE,Other,8,8,100
Slovenia,SI,2020-25,GISAID,25,8,32,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-25,GISAID,25,8,32,TRUE,XD,0,8,0
Slovenia,SI,2020-26,GISAID,63,17,27,TRUE,B.1.1.529,0,17,0
Slovenia,SI,2020-26,GISAID,63,17,27,TRUE,B.1.617.2,0,17,0
Slovenia,SI,2020-26,GISAID,63,17,27,TRUE,BA.4,0,17,0
Slovenia,SI,2020-26,GISAID,63,17,27,TRUE,BA.5,0,17,0
Slovenia,SI,2020-26,GISAID,63,17,27,TRUE,Other,17,17,100
Slovenia,SI,2020-26,GISAID,63,17,27,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-26,GISAID,63,17,27,TRUE,XD,0,17,0
Slovenia,SI,2020-27,GISAID,132,35,26.5,TRUE,B.1.1.529,0,35,0
Slovenia,SI,2020-27,GISAID,132,35,26.5,TRUE,B.1.617.2,0,35,0
Slovenia,SI,2020-27,GISAID,132,35,26.5,TRUE,BA.4,0,35,0
Slovenia,SI,2020-27,GISAID,132,35,26.5,TRUE,BA.5,0,35,0
Slovenia,SI,2020-27,GISAID,132,35,26.5,TRUE,Other,35,35,100
Slovenia,SI,2020-27,GISAID,132,35,26.5,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-27,GISAID,132,35,26.5,TRUE,XD,0,35,0
Slovenia,SI,2020-28,GISAID,134,29,21.6,TRUE,B.1.1.529,0,29,0
Slovenia,SI,2020-28,GISAID,134,29,21.6,TRUE,B.1.617.2,0,29,0
Slovenia,SI,2020-28,GISAID,134,29,21.6,TRUE,BA.4,0,29,0
Slovenia,SI,2020-28,GISAID,134,29,21.6,TRUE,BA.5,0,29,0
Slovenia,SI,2020-28,GISAID,134,29,21.6,TRUE,Other,29,29,100
Slovenia,SI,2020-28,GISAID,134,29,21.6,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-28,GISAID,134,29,21.6,TRUE,XD,0,29,0
Slovenia,SI,2020-29,GISAID,104,29,27.9,TRUE,B.1.1.529,0,29,0
Slovenia,SI,2020-29,GISAID,104,29,27.9,TRUE,B.1.617.2,0,29,0
Slovenia,SI,2020-29,GISAID,104,29,27.9,TRUE,BA.4,0,29,0
Slovenia,SI,2020-29,GISAID,104,29,27.9,TRUE,BA.5,0,29,0
Slovenia,SI,2020-29,GISAID,104,29,27.9,TRUE,Other,29,29,100
Slovenia,SI,2020-29,GISAID,104,29,27.9,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-29,GISAID,104,29,27.9,TRUE,XD,0,29,0
Slovenia,SI,2020-30,GISAID,134,38,28.4,TRUE,B.1.1.529,0,38,0
Slovenia,SI,2020-30,GISAID,134,38,28.4,TRUE,B.1.617.2,0,38,0
Slovenia,SI,2020-30,GISAID,134,38,28.4,TRUE,BA.4,0,38,0
Slovenia,SI,2020-30,GISAID,134,38,28.4,TRUE,BA.5,0,38,0
Slovenia,SI,2020-30,GISAID,134,38,28.4,TRUE,Other,38,38,100
Slovenia,SI,2020-30,GISAID,134,38,28.4,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-30,GISAID,134,38,28.4,TRUE,XD,0,38,0
Slovenia,SI,2020-31,GISAID,94,27,28.7,TRUE,B.1.1.529,0,27,0
Slovenia,SI,2020-31,GISAID,94,27,28.7,TRUE,B.1.617.2,0,27,0
Slovenia,SI,2020-31,GISAID,94,27,28.7,TRUE,BA.4,0,27,0
Slovenia,SI,2020-31,GISAID,94,27,28.7,TRUE,BA.5,0,27,0
Slovenia,SI,2020-31,GISAID,94,27,28.7,TRUE,Other,27,27,100
Slovenia,SI,2020-31,GISAID,94,27,28.7,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-31,GISAID,94,27,28.7,TRUE,XD,0,27,0
Slovenia,SI,2020-32,GISAID,74,20,27,TRUE,B.1.1.529,0,20,0
Slovenia,SI,2020-32,GISAID,74,20,27,TRUE,B.1.617.2,0,20,0
Slovenia,SI,2020-32,GISAID,74,20,27,TRUE,BA.4,0,20,0
Slovenia,SI,2020-32,GISAID,74,20,27,TRUE,BA.5,0,20,0
Slovenia,SI,2020-32,GISAID,74,20,27,TRUE,Other,20,20,100
Slovenia,SI,2020-32,GISAID,74,20,27,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-32,GISAID,74,20,27,TRUE,XD,0,20,0
Slovenia,SI,2020-33,GISAID,174,56,32.2,TRUE,B.1.1.529,0,56,0
Slovenia,SI,2020-33,GISAID,174,56,32.2,TRUE,B.1.617.2,0,56,0
Slovenia,SI,2020-33,GISAID,174,56,32.2,TRUE,BA.4,0,56,0
Slovenia,SI,2020-33,GISAID,174,56,32.2,TRUE,BA.5,0,56,0
Slovenia,SI,2020-33,GISAID,174,56,32.2,TRUE,Other,56,56,100
Slovenia,SI,2020-33,GISAID,174,56,32.2,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-33,GISAID,174,56,32.2,TRUE,XD,0,56,0
Slovenia,SI,2020-34,GISAID,236,52,22,TRUE,B.1.1.529,0,52,0
Slovenia,SI,2020-34,GISAID,236,52,22,TRUE,B.1.617.2,0,52,0
Slovenia,SI,2020-34,GISAID,236,52,22,TRUE,BA.4,0,52,0
Slovenia,SI,2020-34,GISAID,236,52,22,TRUE,BA.5,0,52,0
Slovenia,SI,2020-34,GISAID,236,52,22,TRUE,Other,52,52,100
Slovenia,SI,2020-34,GISAID,236,52,22,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-34,GISAID,236,52,22,TRUE,XD,0,52,0
Slovenia,SI,2020-35,GISAID,218,49,22.5,TRUE,B.1.1.529,0,49,0
Slovenia,SI,2020-35,GISAID,218,49,22.5,TRUE,B.1.617.2,0,49,0
Slovenia,SI,2020-35,GISAID,218,49,22.5,TRUE,BA.4,0,49,0
Slovenia,SI,2020-35,GISAID,218,49,22.5,TRUE,BA.5,0,49,0
Slovenia,SI,2020-35,GISAID,218,49,22.5,TRUE,Other,49,49,100
Slovenia,SI,2020-35,GISAID,218,49,22.5,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-35,GISAID,218,49,22.5,TRUE,XD,0,49,0
Slovenia,SI,2020-36,GISAID,307,61,19.9,TRUE,B.1.1.529,0,61,0
Slovenia,SI,2020-36,GISAID,307,61,19.9,TRUE,B.1.617.2,0,61,0
Slovenia,SI,2020-36,GISAID,307,61,19.9,TRUE,BA.4,0,61,0
Slovenia,SI,2020-36,GISAID,307,61,19.9,TRUE,BA.5,0,61,0
Slovenia,SI,2020-36,GISAID,307,61,19.9,TRUE,Other,61,61,100
Slovenia,SI,2020-36,GISAID,307,61,19.9,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-36,GISAID,307,61,19.9,TRUE,XD,0,61,0
Slovenia,SI,2020-37,GISAID,559,115,20.6,TRUE,B.1.1.529,0,115,0
Slovenia,SI,2020-37,GISAID,559,115,20.6,TRUE,B.1.617.2,0,115,0
Slovenia,SI,2020-37,GISAID,559,115,20.6,TRUE,BA.4,0,115,0
Slovenia,SI,2020-37,GISAID,559,115,20.6,TRUE,BA.5,0,115,0
Slovenia,SI,2020-37,GISAID,559,115,20.6,TRUE,Other,115,115,100
Slovenia,SI,2020-37,GISAID,559,115,20.6,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-37,GISAID,559,115,20.6,TRUE,XD,0,115,0
Slovenia,SI,2020-38,GISAID,721,83,11.5,TRUE,B.1.1.529,0,83,0
Slovenia,SI,2020-38,GISAID,721,83,11.5,TRUE,B.1.617.2,0,83,0
Slovenia,SI,2020-38,GISAID,721,83,11.5,TRUE,BA.4,0,83,0
Slovenia,SI,2020-38,GISAID,721,83,11.5,TRUE,BA.5,0,83,0
Slovenia,SI,2020-38,GISAID,721,83,11.5,TRUE,Other,83,83,100
Slovenia,SI,2020-38,GISAID,721,83,11.5,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-38,GISAID,721,83,11.5,TRUE,XD,0,83,0
Slovenia,SI,2020-39,GISAID,919,86,9.4,TRUE,B.1.1.529,0,86,0
Slovenia,SI,2020-39,GISAID,919,86,9.4,TRUE,B.1.617.2,0,86,0
Slovenia,SI,2020-39,GISAID,919,86,9.4,TRUE,BA.4,0,86,0
Slovenia,SI,2020-39,GISAID,919,86,9.4,TRUE,BA.5,0,86,0
Slovenia,SI,2020-39,GISAID,919,86,9.4,TRUE,Other,86,86,100
Slovenia,SI,2020-39,GISAID,919,86,9.4,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-39,GISAID,919,86,9.4,TRUE,XD,0,86,0
Slovenia,SI,2020-40,GISAID,1186,102,8.6,TRUE,B.1.1.529,0,102,0
Slovenia,SI,2020-40,GISAID,1186,102,8.6,TRUE,B.1.617.2,0,102,0
Slovenia,SI,2020-40,GISAID,1186,102,8.6,TRUE,BA.4,0,102,0
Slovenia,SI,2020-40,GISAID,1186,102,8.6,TRUE,BA.5,0,102,0
Slovenia,SI,2020-40,GISAID,1186,102,8.6,TRUE,Other,102,102,100
Slovenia,SI,2020-40,GISAID,1186,102,8.6,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-40,GISAID,1186,102,8.6,TRUE,XD,0,102,0
Slovenia,SI,2020-41,GISAID,2258,241,10.7,TRUE,B.1.1.529,0,241,0
Slovenia,SI,2020-41,GISAID,2258,241,10.7,TRUE,B.1.617.2,0,241,0
Slovenia,SI,2020-41,GISAID,2258,241,10.7,TRUE,BA.4,0,241,0
Slovenia,SI,2020-41,GISAID,2258,241,10.7,TRUE,BA.5,0,241,0
Slovenia,SI,2020-41,GISAID,2258,241,10.7,TRUE,Other,241,241,100
Slovenia,SI,2020-41,GISAID,2258,241,10.7,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-41,GISAID,2258,241,10.7,TRUE,XD,0,241,0
Slovenia,SI,2020-42,GISAID,4852,301,6.2,TRUE,B.1.1.529,0,301,0
Slovenia,SI,2020-42,GISAID,4852,301,6.2,TRUE,B.1.617.2,0,301,0
Slovenia,SI,2020-42,GISAID,4852,301,6.2,TRUE,BA.4,0,301,0
Slovenia,SI,2020-42,GISAID,4852,301,6.2,TRUE,BA.5,0,301,0
Slovenia,SI,2020-42,GISAID,4852,301,6.2,TRUE,Other,301,301,100
Slovenia,SI,2020-42,GISAID,4852,301,6.2,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-42,GISAID,4852,301,6.2,TRUE,XD,0,301,0
Slovenia,SI,2020-43,GISAID,10427,68,0.7,TRUE,B.1.1.529,0,68,0
Slovenia,SI,2020-43,GISAID,10427,68,0.7,TRUE,B.1.617.2,7,68,10.3
Slovenia,SI,2020-43,GISAID,10427,68,0.7,TRUE,BA.4,0,68,0
Slovenia,SI,2020-43,GISAID,10427,68,0.7,TRUE,BA.5,0,68,0
Slovenia,SI,2020-43,GISAID,10427,68,0.7,TRUE,Other,61,68,89.7
Slovenia,SI,2020-43,GISAID,10427,68,0.7,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-43,GISAID,10427,68,0.7,TRUE,XD,0,68,0
Slovenia,SI,2020-44,GISAID,12106,214,1.8,TRUE,B.1.1.529,0,213,0
Slovenia,SI,2020-44,GISAID,12106,214,1.8,TRUE,B.1.617.2,2,213,0.9
Slovenia,SI,2020-44,GISAID,12106,214,1.8,TRUE,BA.4,0,213,0
Slovenia,SI,2020-44,GISAID,12106,214,1.8,TRUE,BA.5,0,213,0
Slovenia,SI,2020-44,GISAID,12106,214,1.8,TRUE,Other,211,213,99.1
Slovenia,SI,2020-44,GISAID,12106,214,1.8,TRUE,UNK,0,NA,NA
Slovenia,SI,2020-44,GISAID,12106,214,1.8,TRUE,XD,0,213,0
